One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0833, acc: 67.47, label: , predict: SkyDiving
id: 0833, acc: 35.17, label: , predict: SkyDiving
id: 0834, acc: 32.97, label: CricketBowling, predict: JugglingBalls
id: 0834, acc: 67.51, label: , predict: CricketBowling
id: 0834, acc: 35.13, label: , predict: JugglingBalls
id: 0835, acc: 32.93, label: CricketBowling, predict: JugglingBalls
id: 0835, acc: 67.54, label: , predict: CricketBowling
id: 0835, acc: 35.09, label: , predict: JugglingBalls
id: 0836, acc: 32.89, label: CricketBowling, predict: MilitaryParade
id: 0836, acc: 67.58, label: , predict: CricketBowling
id: 0836, acc: 35.05, label: , predict: MilitaryParade
id: 0837, acc: 32.86, label: CricketBowling, predict: JugglingBalls
id: 0837, acc: 67.62, label: , predict: CricketBowling
id: 0837, acc: 35.01, label: , predict: JugglingBalls
id: 0838, acc: 32.82, label: CricketBowling, predict: JugglingBalls
id: 0838, acc: 67.66, label: , predict: CricketBowling
id: 0838, acc: 34.96, label: , predict: JugglingBalls
id: 0839, acc: 32.78, label: CricketBowling, predict: JugglingBalls
id: 0839, acc: 67.70, label: , predict: CricketBowling
id: 0839, acc: 34.92, label: , predict: JugglingBalls
id: 0840, acc: 32.74, label: CricketBowling, predict: JugglingBalls
id: 0840, acc: 67.74, label: , predict: CricketBowling
id: 0840, acc: 34.88, label: , predict: JugglingBalls
id: 0841, acc: 32.70, label: CricketBowling, predict: JugglingBalls
id: 0841, acc: 67.66, label: , predict: FrisbeeCatch
id: 0841, acc: 34.84, label: , predict: JugglingBalls
id: 0842, acc: 32.66, label: CricketBowling, predict: JugglingBalls
id: 0842, acc: 67.58, label: , predict: FrisbeeCatch
id: 0842, acc: 34.80, label: , predict: JugglingBalls
id: 0843, acc: 32.62, label: CricketBowling, predict: JugglingBalls
id: 0843, acc: 67.50, label: , predict: FrisbeeCatch
id: 0843, acc: 34.76, label: , predict: JugglingBalls
id: 0844, acc: 32.58, label: CricketBowling, predict: JugglingBalls
id: 0844, acc: 67.42, label: , predict: FrisbeeCatch
id: 0844, acc: 34.72, label: , predict: JugglingBalls
id: 0845, acc: 32.54, label: CricketBowling, predict: VolleyballSpiking
id: 0845, acc: 67.34, label: , predict: FrisbeeCatch
id: 0845, acc: 34.67, label: , predict: JugglingBalls
id: 0846, acc: 32.51, label: CricketBowling, predict: JugglingBalls
id: 0846, acc: 67.26, label: , predict: FrisbeeCatch
id: 0846, acc: 34.63, label: , predict: JugglingBalls
id: 0847, acc: 32.47, label: CricketBowling, predict: VolleyballSpiking
id: 0847, acc: 67.18, label: , predict: FrisbeeCatch
id: 0847, acc: 34.59, label: , predict: JugglingBalls
id: 0848, acc: 32.43, label: CricketBowling, predict: JugglingBalls
id: 0848, acc: 67.10, label: , predict: SkyDiving
id: 0848, acc: 34.55, label: , predict: JugglingBalls
id: 0849, acc: 32.39, label: CricketBowling, predict: Billiards
id: 0849, acc: 67.02, label: , predict: SkyDiving
id: 0849, acc: 34.51, label: , predict: JugglingBalls
id: 0850, acc: 32.35, label: CricketBowling, predict: JugglingBalls
id: 0850, acc: 66.94, label: , predict: CliffDiving
id: 0850, acc: 34.47, label: , predict: JugglingBalls
id: 0851, acc: 32.31, label: CricketBowling, predict: JugglingBalls
id: 0851, acc: 66.86, label: , predict: BreastStroke
id: 0851, acc: 34.43, label: , predict: JugglingBalls
id: 0852, acc: 32.28, label: CricketBowling, predict: MilitaryParade
id: 0852, acc: 66.78, label: , predict: HorseRace
id: 0852, acc: 34.39, label: , predict: MilitaryParade
id: 0853, acc: 32.24, label: CricketBowling, predict: MilitaryParade
id: 0853, acc: 66.71, label: , predict: JavelinThrow
id: 0853, acc: 34.35, label: , predict: MilitaryParade
id: 0854, acc: 32.20, label: CricketBowling, predict: MilitaryParade
id: 0854, acc: 66.63, label: , predict: JavelinThrow
id: 0854, acc: 34.31, label: , predict: MilitaryParade
id: 0855, acc: 32.16, label: CricketBowling, predict: FloorGymnastics
id: 0855, acc: 66.55, label: , predict: FloorGymnastics
id: 0855, acc: 34.27, label: , predict: LongJump
id: 0856, acc: 32.13, label: CricketBowling, predict: BabyCrawling
id: 0856, acc: 66.47, label: , predict: JavelinThrow
id: 0856, acc: 34.23, label: , predict: JavelinThrow
id: 0857, acc: 32.09, label: CricketBowling, predict: JugglingBalls
id: 0857, acc: 66.39, label: , predict: CricketShot
id: 0857, acc: 34.19, label: , predict: JugglingBalls
id: 0858, acc: 32.05, label: CricketBowling, predict: JugglingBalls
id: 0858, acc: 66.43, label: , predict: CricketBowling
id: 0858, acc: 34.15, label: , predict: JugglingBalls
id: 0859, acc: 32.13, label: CricketBowling, predict: CricketBowling
id: 0859, acc: 66.36, label: , predict: CricketShot
id: 0859, acc: 34.23, label: , predict: CricketBowling
id: 0860, acc: 32.09, label: CricketBowling, predict: Billiards
id: 0860, acc: 66.28, label: , predict: CricketShot
id: 0860, acc: 34.19, label: , predict: JugglingBalls
id: 0861, acc: 32.06, label: CricketBowling, predict: TrampolineJumping
id: 0861, acc: 66.20, label: , predict: SkateBoarding
id: 0861, acc: 34.15, label: , predict: TrampolineJumping
id: 0862, acc: 32.02, label: CricketBowling, predict: MilitaryParade
id: 0862, acc: 66.13, label: , predict: SkateBoarding
id: 0862, acc: 34.11, label: , predict: MilitaryParade
id: 0863, acc: 31.98, label: CricketBowling, predict: TrampolineJumping
id: 0863, acc: 66.05, label: , predict: Bowling
id: 0863, acc: 34.07, label: , predict: TrampolineJumping
id: 0864, acc: 31.94, label: CricketBowling, predict: Rowing
id: 0864, acc: 65.97, label: , predict: FrisbeeCatch
id: 0864, acc: 34.03, label: , predict: Rowing
id: 0865, acc: 31.91, label: CricketBowling, predict: Billiards
id: 0865, acc: 65.90, label: , predict: Rowing
id: 0865, acc: 33.99, label: , predict: Billiards
id: 0866, acc: 31.87, label: CricketBowling, predict: Billiards
id: 0866, acc: 65.82, label: , predict: RopeClimbing
id: 0866, acc: 33.95, label: , predict: Rowing
id: 0867, acc: 31.83, label: CricketBowling, predict: Billiards
id: 0867, acc: 65.74, label: , predict: RopeClimbing
id: 0867, acc: 33.91, label: , predict: JugglingBalls
id: 0868, acc: 31.80, label: CricketBowling, predict: JugglingBalls
id: 0868, acc: 65.67, label: , predict: CricketShot
id: 0868, acc: 33.87, label: , predict: JugglingBalls
id: 0869, acc: 31.76, label: CricketBowling, predict: Billiards
id: 0869, acc: 65.59, label: , predict: Skiing
id: 0869, acc: 33.83, label: , predict: Billiards
id: 0870, acc: 31.72, label: CricketShot, predict: HammerThrow
id: 0870, acc: 65.52, label: , predict: CricketBowling
id: 0870, acc: 33.79, label: , predict: VolleyballSpiking
id: 0871, acc: 31.69, label: CricketShot, predict: MilitaryParade
id: 0871, acc: 65.44, label: , predict: CricketBowling
id: 0871, acc: 33.75, label: , predict: MilitaryParade
id: 0872, acc: 31.65, label: CricketShot, predict: MilitaryParade
id: 0872, acc: 65.48, label: , predict: CricketShot
id: 0872, acc: 33.72, label: , predict: MilitaryParade
id: 0873, acc: 31.62, label: CricketShot, predict: JugglingBalls
id: 0873, acc: 65.52, label: , predict: CricketShot
id: 0873, acc: 33.68, label: , predict: JugglingBalls
id: 0874, acc: 31.58, label: CricketShot, predict: HorseRace
id: 0874, acc: 65.45, label: , predict: HorseRace
id: 0874, acc: 33.64, label: , predict: Billiards
id: 0875, acc: 31.54, label: CricketShot, predict: MilitaryParade
id: 0875, acc: 65.49, label: , predict: CricketShot
id: 0875, acc: 33.60, label: , predict: JugglingBalls
id: 0876, acc: 31.51, label: CricketShot, predict: MilitaryParade
id: 0876, acc: 65.53, label: , predict: CricketShot
id: 0876, acc: 33.56, label: , predict: JugglingBalls
id: 0877, acc: 31.47, label: CricketShot, predict: HammerThrow
id: 0877, acc: 65.45, label: , predict: FrisbeeCatch
id: 0877, acc: 33.52, label: , predict: JugglingBalls
id: 0878, acc: 31.44, label: CricketShot, predict: HammerThrow
id: 0878, acc: 65.38, label: , predict: FrisbeeCatch
id: 0878, acc: 33.49, label: , predict: JugglingBalls
id: 0879, acc: 31.40, label: CricketShot, predict: HammerThrow
id: 0879, acc: 65.30, label: , predict: FrisbeeCatch
id: 0879, acc: 33.45, label: , predict: MilitaryParade
id: 0880, acc: 31.36, label: CricketShot, predict: HammerThrow
id: 0880, acc: 65.23, label: , predict: FrisbeeCatch
id: 0880, acc: 33.41, label: , predict: JugglingBalls
id: 0881, acc: 31.33, label: CricketShot, predict: JugglingBalls
id: 0881, acc: 65.15, label: , predict: FrisbeeCatch
id: 0881, acc: 33.37, label: , predict: JugglingBalls
id: 0882, acc: 31.29, label: CricketShot, predict: HammerThrow
id: 0882, acc: 65.08, label: , predict: FrisbeeCatch
id: 0882, acc: 33.33, label: , predict: JugglingBalls
id: 0883, acc: 31.26, label: CricketShot, predict: HammerThrow
id: 0883, acc: 65.01, label: , predict: FrisbeeCatch
id: 0883, acc: 33.30, label: , predict: JugglingBalls
id: 0884, acc: 31.22, label: CricketShot, predict: JugglingBalls
id: 0884, acc: 65.05, label: , predict: CricketShot
id: 0884, acc: 33.26, label: , predict: MilitaryParade
id: 0885, acc: 31.19, label: CricketShot, predict: MilitaryParade
id: 0885, acc: 65.08, label: , predict: CricketShot
id: 0885, acc: 33.22, label: , predict: MilitaryParade
id: 0886, acc: 31.15, label: CricketShot, predict: MilitaryParade
id: 0886, acc: 65.12, label: , predict: CricketShot
id: 0886, acc: 33.18, label: , predict: MilitaryParade
id: 0887, acc: 31.12, label: CricketShot, predict: MilitaryParade
id: 0887, acc: 65.16, label: , predict: CricketShot
id: 0887, acc: 33.15, label: , predict: MilitaryParade
id: 0888, acc: 31.08, label: CricketShot, predict: MilitaryParade
id: 0888, acc: 65.20, label: , predict: CricketShot
id: 0888, acc: 33.11, label: , predict: MilitaryParade
id: 0889, acc: 31.05, label: CricketShot, predict: MilitaryParade
id: 0889, acc: 65.24, label: , predict: CricketShot
id: 0889, acc: 33.07, label: , predict: MilitaryParade
id: 0890, acc: 31.01, label: CricketShot, predict: MilitaryParade
id: 0890, acc: 65.28, label: , predict: CricketShot
id: 0890, acc: 33.03, label: , predict: MilitaryParade
id: 0891, acc: 30.98, label: CricketShot, predict: HorseRace
id: 0891, acc: 65.21, label: , predict: HorseRace
id: 0891, acc: 33.00, label: , predict: JugglingBalls
id: 0892, acc: 30.94, label: CricketShot, predict: JugglingBalls
id: 0892, acc: 65.13, label: , predict: CricketBowling
id: 0892, acc: 32.96, label: , predict: JugglingBalls
id: 0893, acc: 30.91, label: CricketShot, predict: JugglingBalls
id: 0893, acc: 65.06, label: , predict: FrisbeeCatch
id: 0893, acc: 32.92, label: , predict: JugglingBalls
id: 0894, acc: 30.87, label: CricketShot, predict: JugglingBalls
id: 0894, acc: 64.99, label: , predict: CricketBowling
id: 0894, acc: 32.89, label: , predict: JugglingBalls
id: 0895, acc: 30.84, label: CricketShot, predict: JugglingBalls
id: 0895, acc: 64.92, label: , predict: FrisbeeCatch
id: 0895, acc: 32.85, label: , predict: JugglingBalls
id: 0896, acc: 30.80, label: CricketShot, predict: MilitaryParade
id: 0896, acc: 64.84, label: , predict: CricketBowling
id: 0896, acc: 32.81, label: , predict: MilitaryParade
id: 0897, acc: 30.77, label: CricketShot, predict: HorseRace
id: 0897, acc: 64.77, label: , predict: FrisbeeCatch
id: 0897, acc: 32.78, label: , predict: Billiards
id: 0898, acc: 30.73, label: CricketShot, predict: VolleyballSpiking
id: 0898, acc: 64.70, label: , predict: FrisbeeCatch
id: 0898, acc: 32.74, label: , predict: Rowing
id: 0899, acc: 30.70, label: CricketShot, predict: Rowing
id: 0899, acc: 64.63, label: , predict: FrisbeeCatch
id: 0899, acc: 32.70, label: , predict: Rowing
id: 0900, acc: 30.67, label: CricketShot, predict: Rowing
id: 0900, acc: 64.67, label: , predict: CricketShot
id: 0900, acc: 32.67, label: , predict: Rowing
id: 0901, acc: 30.63, label: CricketShot, predict: Rowing
id: 0901, acc: 64.59, label: , predict: FrisbeeCatch
id: 0901, acc: 32.63, label: , predict: Rowing
id: 0902, acc: 30.60, label: CricketShot, predict: Rowing
id: 0902, acc: 64.52, label: , predict: FrisbeeCatch
id: 0902, acc: 32.59, label: , predict: Rowing
id: 0903, acc: 30.56, label: CricketShot, predict: Rowing
id: 0903, acc: 64.45, label: , predict: FrisbeeCatch
id: 0903, acc: 32.56, label: , predict: Rowing
id: 0904, acc: 30.53, label: CricketShot, predict: Billiards
id: 0904, acc: 64.38, label: , predict: FrisbeeCatch
id: 0904, acc: 32.52, label: , predict: Billiards
id: 0905, acc: 30.50, label: CricketShot, predict: GolfSwing
id: 0905, acc: 64.31, label: , predict: RopeClimbing
id: 0905, acc: 32.49, label: , predict: GolfSwing
id: 0906, acc: 30.46, label: CricketShot, predict: GolfSwing
id: 0906, acc: 64.35, label: , predict: CricketShot
id: 0906, acc: 32.45, label: , predict: GolfSwing
id: 0907, acc: 30.43, label: CricketShot, predict: Billiards
id: 0907, acc: 64.39, label: , predict: CricketShot
id: 0907, acc: 32.41, label: , predict: Billiards
id: 0908, acc: 30.40, label: CricketShot, predict: Billiards
id: 0908, acc: 64.43, label: , predict: CricketShot
id: 0908, acc: 32.38, label: , predict: Billiards
id: 0909, acc: 30.36, label: CricketShot, predict: Billiards
id: 0909, acc: 64.47, label: , predict: CricketShot
id: 0909, acc: 32.34, label: , predict: Billiards
id: 0910, acc: 30.33, label: CricketShot, predict: Billiards
id: 0910, acc: 64.51, label: , predict: CricketShot
id: 0910, acc: 32.31, label: , predict: Billiards
id: 0911, acc: 30.30, label: CricketShot, predict: GolfSwing
id: 0911, acc: 64.43, label: , predict: RockClimbingIndoor
id: 0911, acc: 32.27, label: , predict: Billiards
id: 0912, acc: 30.26, label: CricketShot, predict: Shotput
id: 0912, acc: 64.36, label: , predict: Shotput
id: 0912, acc: 32.24, label: , predict: Shotput
id: 0913, acc: 30.23, label: CricketShot, predict: RockClimbingIndoor
id: 0913, acc: 64.29, label: , predict: RockClimbingIndoor
id: 0913, acc: 32.20, label: , predict: RockClimbingIndoor
id: 0914, acc: 30.20, label: CricketShot, predict: RockClimbingIndoor
id: 0914, acc: 64.22, label: , predict: Swing
id: 0914, acc: 32.17, label: , predict: RockClimbingIndoor
id: 0915, acc: 30.16, label: CricketShot, predict: GolfSwing
id: 0915, acc: 64.15, label: , predict: ThrowDiscus
id: 0915, acc: 32.13, label: , predict: GolfSwing
id: 0916, acc: 30.13, label: CricketShot, predict: GolfSwing
id: 0916, acc: 64.08, label: , predict: RockClimbingIndoor
id: 0916, acc: 32.10, label: , predict: GolfSwing
id: 0917, acc: 30.10, label: CricketShot, predict: Rowing
id: 0917, acc: 64.01, label: , predict: VolleyballSpiking
id: 0917, acc: 32.06, label: , predict: Rowing
id: 0918, acc: 30.07, label: CricketShot, predict: BabyCrawling
id: 0918, acc: 63.94, label: , predict: VolleyballSpiking
id: 0918, acc: 32.03, label: , predict: MilitaryParade
id: 0919, acc: 30.14, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0919, acc: 63.98, label: , predict: CuttingInKitchen
id: 0919, acc: 32.10, label: , predict: CuttingInKitchen
id: 0920, acc: 30.22, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0920, acc: 64.02, label: , predict: CuttingInKitchen
id: 0920, acc: 32.17, label: , predict: CuttingInKitchen
id: 0921, acc: 30.29, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0921, acc: 64.06, label: , predict: CuttingInKitchen
id: 0921, acc: 32.25, label: , predict: CuttingInKitchen
id: 0922, acc: 30.26, label: CuttingInKitchen, predict: Mixing
id: 0922, acc: 63.99, label: , predict: Mixing
id: 0922, acc: 32.32, label: , predict: CuttingInKitchen
id: 0923, acc: 30.23, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0923, acc: 63.92, label: , predict: Skiing
id: 0923, acc: 32.29, label: , predict: Skiing
id: 0924, acc: 30.19, label: CuttingInKitchen, predict: GolfSwing
id: 0924, acc: 63.96, label: , predict: CuttingInKitchen
id: 0924, acc: 32.25, label: , predict: GolfSwing
id: 0925, acc: 30.16, label: CuttingInKitchen, predict: Billiards
id: 0925, acc: 64.00, label: , predict: CuttingInKitchen
id: 0925, acc: 32.22, label: , predict: Billiards
id: 0926, acc: 30.13, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0926, acc: 64.04, label: , predict: CuttingInKitchen
id: 0926, acc: 32.18, label: , predict: RockClimbingIndoor
id: 0927, acc: 30.10, label: CuttingInKitchen, predict: Billiards
id: 0927, acc: 64.08, label: , predict: CuttingInKitchen
id: 0927, acc: 32.15, label: , predict: Billiards
id: 0928, acc: 30.06, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0928, acc: 64.12, label: , predict: CuttingInKitchen
id: 0928, acc: 32.11, label: , predict: RockClimbingIndoor
id: 0929, acc: 30.03, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0929, acc: 64.16, label: , predict: CuttingInKitchen
id: 0929, acc: 32.19, label: , predict: CuttingInKitchen
id: 0930, acc: 30.00, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0930, acc: 64.19, label: , predict: CuttingInKitchen
id: 0930, acc: 32.15, label: , predict: RockClimbingIndoor
id: 0931, acc: 29.97, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0931, acc: 64.23, label: , predict: CuttingInKitchen
id: 0931, acc: 32.12, label: , predict: RockClimbingIndoor
id: 0932, acc: 29.94, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0932, acc: 64.16, label: , predict: Mixing
id: 0932, acc: 32.08, label: , predict: RockClimbingIndoor
id: 0933, acc: 29.90, label: CuttingInKitchen, predict: Mixing
id: 0933, acc: 64.09, label: , predict: Mixing
id: 0933, acc: 32.05, label: , predict: Mixing
id: 0934, acc: 29.87, label: CuttingInKitchen, predict: BlowingCandles
id: 0934, acc: 64.13, label: , predict: CuttingInKitchen
id: 0934, acc: 32.12, label: , predict: CuttingInKitchen
id: 0935, acc: 29.84, label: CuttingInKitchen, predict: BlowingCandles
id: 0935, acc: 64.06, label: , predict: BlowingCandles
id: 0935, acc: 32.19, label: , predict: CuttingInKitchen
id: 0936, acc: 29.81, label: CuttingInKitchen, predict: MoppingFloor
id: 0936, acc: 64.00, label: , predict: MoppingFloor
id: 0936, acc: 32.16, label: , predict: MoppingFloor
id: 0937, acc: 29.78, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0937, acc: 63.93, label: , predict: RockClimbingIndoor
id: 0937, acc: 32.12, label: , predict: RockClimbingIndoor
id: 0938, acc: 29.74, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0938, acc: 63.86, label: , predict: RockClimbingIndoor
id: 0938, acc: 32.09, label: , predict: RockClimbingIndoor
id: 0939, acc: 29.71, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0939, acc: 63.79, label: , predict: RockClimbingIndoor
id: 0939, acc: 32.06, label: , predict: RockClimbingIndoor
id: 0940, acc: 29.68, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0940, acc: 63.72, label: , predict: RockClimbingIndoor
id: 0940, acc: 32.02, label: , predict: RockClimbingIndoor
id: 0941, acc: 29.65, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0941, acc: 63.76, label: , predict: CuttingInKitchen
id: 0941, acc: 31.99, label: , predict: RockClimbingIndoor
id: 0942, acc: 29.62, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0942, acc: 63.69, label: , predict: RockClimbingIndoor
id: 0942, acc: 31.95, label: , predict: RockClimbingIndoor
id: 0943, acc: 29.59, label: CuttingInKitchen, predict: MilitaryParade
id: 0943, acc: 63.63, label: , predict: Mixing
id: 0943, acc: 31.92, label: , predict: MilitaryParade
id: 0944, acc: 29.66, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0944, acc: 63.67, label: , predict: CuttingInKitchen
id: 0944, acc: 31.99, label: , predict: CuttingInKitchen
id: 0945, acc: 29.63, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0945, acc: 63.60, label: , predict: Mixing
id: 0945, acc: 31.96, label: , predict: RockClimbingIndoor
id: 0946, acc: 29.60, label: CuttingInKitchen, predict: Mixing
id: 0946, acc: 63.64, label: , predict: CuttingInKitchen
id: 0946, acc: 32.03, label: , predict: CuttingInKitchen
id: 0947, acc: 29.57, label: CuttingInKitchen, predict: MilitaryParade
id: 0947, acc: 63.67, label: , predict: CuttingInKitchen
id: 0947, acc: 32.00, label: , predict: MilitaryParade
id: 0948, acc: 29.54, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0948, acc: 63.71, label: , predict: CuttingInKitchen
id: 0948, acc: 31.96, label: , predict: RockClimbingIndoor
id: 0949, acc: 29.50, label: CuttingInKitchen, predict: MilitaryParade
id: 0949, acc: 63.75, label: , predict: CuttingInKitchen
id: 0949, acc: 31.93, label: , predict: MilitaryParade
id: 0950, acc: 29.47, label: CuttingInKitchen, predict: RockClimbingIndoor
id: 0950, acc: 63.68, label: , predict: RockClimbingIndoor
id: 0950, acc: 31.89, label: , predict: RockClimbingIndoor
id: 0951, acc: 29.55, label: CuttingInKitchen, predict: CuttingInKitchen
id: 0951, acc: 63.72, label: , predict: CuttingInKitchen
id: 0951, acc: 31.86, label: , predict: RockClimbingIndoor
id: 0952, acc: 29.62, label: Diving, predict: Diving
id: 0952, acc: 63.76, label: , predict: Diving
id: 0952, acc: 31.93, label: , predict: Diving
id: 0953, acc: 29.70, label: Diving, predict: Diving
id: 0953, acc: 63.80, label: , predict: Diving
id: 0953, acc: 32.00, label: , predict: Diving
id: 0954, acc: 29.77, label: Diving, predict: Diving
id: 0954, acc: 63.84, label: , predict: Diving
id: 0954, acc: 32.08, label: , predict: Diving
id: 0955, acc: 29.84, label: Diving, predict: Diving
id: 0955, acc: 63.87, label: , predict: Diving
id: 0955, acc: 32.15, label: , predict: Diving
id: 0956, acc: 29.92, label: Diving, predict: Diving
id: 0956, acc: 63.91, label: , predict: Diving
id: 0956, acc: 32.22, label: , predict: Diving
id: 0957, acc: 29.99, label: Diving, predict: Diving
id: 0957, acc: 63.95, label: , predict: Diving
id: 0957, acc: 32.29, label: , predict: Diving
id: 0958, acc: 30.06, label: Diving, predict: Diving
id: 0958, acc: 63.99, label: , predict: Diving
id: 0958, acc: 32.36, label: , predict: Diving
id: 0959, acc: 30.14, label: Diving, predict: Diving
id: 0959, acc: 64.03, label: , predict: Diving
id: 0959, acc: 32.43, label: , predict: Diving
id: 0960, acc: 30.10, label: Diving, predict: Billiards
id: 0960, acc: 64.06, label: , predict: Diving
id: 0960, acc: 32.40, label: , predict: Billiards
id: 0961, acc: 30.07, label: Diving, predict: Billiards
id: 0961, acc: 64.10, label: , predict: Diving
id: 0961, acc: 32.36, label: , predict: Billiards
id: 0962, acc: 30.15, label: Diving, predict: Diving
id: 0962, acc: 64.14, label: , predict: Diving
id: 0962, acc: 32.33, label: , predict: JugglingBalls
id: 0963, acc: 30.22, label: Diving, predict: Diving
id: 0963, acc: 64.17, label: , predict: Diving
id: 0963, acc: 32.40, label: , predict: Diving
id: 0964, acc: 30.29, label: Diving, predict: Diving
id: 0964, acc: 64.21, label: , predict: Diving
id: 0964, acc: 32.47, label: , predict: Diving
id: 0965, acc: 30.36, label: Diving, predict: Diving
id: 0965, acc: 64.25, label: , predict: Diving
id: 0965, acc: 32.54, label: , predict: Diving
id: 0966, acc: 30.33, label: Diving, predict: VolleyballSpiking
id: 0966, acc: 64.29, label: , predict: Diving
id: 0966, acc: 32.51, label: , predict: VolleyballSpiking
id: 0967, acc: 30.30, label: Diving, predict: VolleyballSpiking
id: 0967, acc: 64.32, label: , predict: Diving
id: 0967, acc: 32.47, label: , predict: Basketball
id: 0968, acc: 30.37, label: Diving, predict: Diving
id: 0968, acc: 64.36, label: , predict: Diving
id: 0968, acc: 32.44, label: , predict: Basketball
id: 0969, acc: 30.34, label: Diving, predict: Basketball
id: 0969, acc: 64.40, label: , predict: Diving
id: 0969, acc: 32.40, label: , predict: Basketball
id: 0970, acc: 30.41, label: Diving, predict: Diving
id: 0970, acc: 64.43, label: , predict: Diving
id: 0970, acc: 32.37, label: , predict: Basketball
id: 0971, acc: 30.38, label: Diving, predict: JugglingBalls
id: 0971, acc: 64.47, label: , predict: Diving
id: 0971, acc: 32.34, label: , predict: JugglingBalls
id: 0972, acc: 30.35, label: Diving, predict: JugglingBalls
id: 0972, acc: 64.51, label: , predict: Diving
id: 0972, acc: 32.30, label: , predict: VolleyballSpiking
id: 0973, acc: 30.42, label: Diving, predict: Diving
id: 0973, acc: 64.54, label: , predict: Diving
id: 0973, acc: 32.37, label: , predict: Diving
id: 0974, acc: 30.49, label: Diving, predict: Diving
id: 0974, acc: 64.58, label: , predict: Diving
id: 0974, acc: 32.44, label: , predict: Diving
id: 0975, acc: 30.56, label: Diving, predict: Diving
id: 0975, acc: 64.62, label: , predict: Diving
id: 0975, acc: 32.51, label: , predict: Diving
id: 0976, acc: 30.53, label: Diving, predict: Hammering
id: 0976, acc: 64.65, label: , predict: Diving
id: 0976, acc: 32.48, label: , predict: Hammering
id: 0977, acc: 30.60, label: Diving, predict: Diving
id: 0977, acc: 64.69, label: , predict: Diving
id: 0977, acc: 32.55, label: , predict: Diving
id: 0978, acc: 30.67, label: Diving, predict: Diving
id: 0978, acc: 64.72, label: , predict: Diving
id: 0978, acc: 32.62, label: , predict: Diving
id: 0979, acc: 30.75, label: Diving, predict: Diving
id: 0979, acc: 64.76, label: , predict: Diving
id: 0979, acc: 32.69, label: , predict: Diving
id: 0980, acc: 30.71, label: Diving, predict: Billiards
id: 0980, acc: 64.80, label: , predict: Diving
id: 0980, acc: 32.65, label: , predict: JugglingBalls
id: 0981, acc: 30.68, label: Diving, predict: Billiards
id: 0981, acc: 64.83, label: , predict: Diving
id: 0981, acc: 32.62, label: , predict: JugglingBalls
id: 0982, acc: 30.65, label: Diving, predict: JugglingBalls
id: 0982, acc: 64.87, label: , predict: Diving
id: 0982, acc: 32.59, label: , predict: JugglingBalls
id: 0983, acc: 30.62, label: Diving, predict: JugglingBalls
id: 0983, acc: 64.90, label: , predict: Diving
id: 0983, acc: 32.55, label: , predict: JugglingBalls
id: 0984, acc: 30.59, label: Diving, predict: JugglingBalls
id: 0984, acc: 64.94, label: , predict: Diving
id: 0984, acc: 32.52, label: , predict: JugglingBalls
id: 0985, acc: 30.56, label: Diving, predict: Billiards
id: 0985, acc: 64.87, label: , predict: CricketShot
id: 0985, acc: 32.49, label: , predict: JugglingBalls
id: 0986, acc: 30.53, label: Diving, predict: VolleyballSpiking
id: 0986, acc: 64.91, label: , predict: Diving
id: 0986, acc: 32.45, label: , predict: VolleyballSpiking
id: 0987, acc: 30.50, label: Diving, predict: VolleyballSpiking
id: 0987, acc: 64.94, label: , predict: Diving
id: 0987, acc: 32.42, label: , predict: VolleyballSpiking
id: 0988, acc: 30.57, label: Diving, predict: Diving
id: 0988, acc: 64.98, label: , predict: Diving
id: 0988, acc: 32.39, label: , predict: ParallelBars
id: 0989, acc: 30.54, label: Diving, predict: VolleyballSpiking
id: 0989, acc: 65.02, label: , predict: Diving
id: 0989, acc: 32.36, label: , predict: VolleyballSpiking
id: 0990, acc: 30.51, label: Diving, predict: TrampolineJumping
id: 0990, acc: 64.95, label: , predict: TrampolineJumping
id: 0990, acc: 32.32, label: , predict: TrampolineJumping
id: 0991, acc: 30.58, label: Diving, predict: Diving
id: 0991, acc: 64.98, label: , predict: Diving
id: 0991, acc: 32.39, label: , predict: Diving
