Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 1097, acc: 64.27, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1097, acc: 33.55, label: , predict: FieldHockeyPenalty
id: 1097, acc: 73.84, label: , predict: FieldHockeyPenalty
id: 1098, acc: 64.30, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1098, acc: 33.61, label: , predict: FieldHockeyPenalty
id: 1098, acc: 73.86, label: , predict: FieldHockeyPenalty
id: 1099, acc: 64.33, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1099, acc: 33.67, label: , predict: FieldHockeyPenalty
id: 1099, acc: 73.89, label: , predict: FieldHockeyPenalty
id: 1100, acc: 64.36, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1100, acc: 33.73, label: , predict: FieldHockeyPenalty
id: 1100, acc: 73.91, label: , predict: FieldHockeyPenalty
id: 1101, acc: 64.40, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1101, acc: 33.79, label: , predict: FieldHockeyPenalty
id: 1101, acc: 73.93, label: , predict: FieldHockeyPenalty
id: 1102, acc: 64.43, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1102, acc: 33.85, label: , predict: FieldHockeyPenalty
id: 1102, acc: 73.96, label: , predict: FieldHockeyPenalty
id: 1103, acc: 64.46, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1103, acc: 33.91, label: , predict: FieldHockeyPenalty
id: 1103, acc: 73.98, label: , predict: FieldHockeyPenalty
id: 1104, acc: 64.49, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1104, acc: 33.97, label: , predict: FieldHockeyPenalty
id: 1104, acc: 74.00, label: , predict: FieldHockeyPenalty
id: 1105, acc: 64.43, label: FieldHockeyPenalty, predict: FrisbeeCatch
id: 1105, acc: 33.94, label: , predict: FrisbeeCatch
id: 1105, acc: 73.94, label: , predict: FrisbeeCatch
id: 1106, acc: 64.38, label: FieldHockeyPenalty, predict: FrisbeeCatch
id: 1106, acc: 33.91, label: , predict: FrisbeeCatch
id: 1106, acc: 73.87, label: , predict: FrisbeeCatch
id: 1107, acc: 64.32, label: FieldHockeyPenalty, predict: FrisbeeCatch
id: 1107, acc: 33.88, label: , predict: FrisbeeCatch
id: 1107, acc: 73.80, label: , predict: FrisbeeCatch
id: 1108, acc: 64.26, label: FieldHockeyPenalty, predict: FrisbeeCatch
id: 1108, acc: 33.84, label: , predict: FrisbeeCatch
id: 1108, acc: 73.74, label: , predict: FrisbeeCatch
id: 1109, acc: 64.20, label: FieldHockeyPenalty, predict: FrisbeeCatch
id: 1109, acc: 33.81, label: , predict: FrisbeeCatch
id: 1109, acc: 73.67, label: , predict: FrisbeeCatch
id: 1110, acc: 64.14, label: FieldHockeyPenalty, predict: FrisbeeCatch
id: 1110, acc: 33.78, label: , predict: FrisbeeCatch
id: 1110, acc: 73.60, label: , predict: FrisbeeCatch
id: 1111, acc: 64.09, label: FieldHockeyPenalty, predict: FrisbeeCatch
id: 1111, acc: 33.75, label: , predict: FrisbeeCatch
id: 1111, acc: 73.54, label: , predict: FrisbeeCatch
id: 1112, acc: 64.12, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1112, acc: 33.72, label: , predict: CricketShot
id: 1112, acc: 73.56, label: , predict: FieldHockeyPenalty
id: 1113, acc: 64.06, label: FieldHockeyPenalty, predict: CricketShot
id: 1113, acc: 33.69, label: , predict: CricketShot
id: 1113, acc: 73.50, label: , predict: CricketShot
id: 1114, acc: 64.00, label: FieldHockeyPenalty, predict: FrisbeeCatch
id: 1114, acc: 33.66, label: , predict: CricketBowling
id: 1114, acc: 73.43, label: , predict: FrisbeeCatch
id: 1115, acc: 64.04, label: FieldHockeyPenalty, predict: FieldHockeyPenalty
id: 1115, acc: 33.72, label: , predict: FieldHockeyPenalty
id: 1115, acc: 73.45, label: , predict: FieldHockeyPenalty
id: 1116, acc: 64.07, label: FloorGymnastics, predict: FloorGymnastics
id: 1116, acc: 33.78, label: , predict: FloorGymnastics
id: 1116, acc: 73.48, label: , predict: FloorGymnastics
id: 1117, acc: 64.10, label: FloorGymnastics, predict: FloorGymnastics
id: 1117, acc: 33.84, label: , predict: FloorGymnastics
id: 1117, acc: 73.50, label: , predict: FloorGymnastics
id: 1118, acc: 64.13, label: FloorGymnastics, predict: FloorGymnastics
id: 1118, acc: 33.90, label: , predict: FloorGymnastics
id: 1118, acc: 73.52, label: , predict: FloorGymnastics
id: 1119, acc: 64.16, label: FloorGymnastics, predict: FloorGymnastics
id: 1119, acc: 33.96, label: , predict: FloorGymnastics
id: 1119, acc: 73.55, label: , predict: FloorGymnastics
id: 1120, acc: 64.20, label: FloorGymnastics, predict: FloorGymnastics
id: 1120, acc: 34.02, label: , predict: FloorGymnastics
id: 1120, acc: 73.57, label: , predict: FloorGymnastics
id: 1121, acc: 64.14, label: FloorGymnastics, predict: ThrowDiscus
id: 1121, acc: 33.99, label: , predict: IceDancing
id: 1121, acc: 73.51, label: , predict: JavelinThrow
id: 1122, acc: 64.08, label: FloorGymnastics, predict: ThrowDiscus
id: 1122, acc: 33.96, label: , predict: Punch
id: 1122, acc: 73.44, label: , predict: JavelinThrow
id: 1123, acc: 64.02, label: FloorGymnastics, predict: ThrowDiscus
id: 1123, acc: 33.93, label: , predict: IceDancing
id: 1123, acc: 73.37, label: , predict: ThrowDiscus
id: 1124, acc: 64.06, label: FloorGymnastics, predict: FloorGymnastics
id: 1124, acc: 33.99, label: , predict: FloorGymnastics
id: 1124, acc: 73.40, label: , predict: FloorGymnastics
id: 1125, acc: 64.00, label: FloorGymnastics, predict: BalanceBeam
id: 1125, acc: 33.96, label: , predict: BalanceBeam
id: 1125, acc: 73.33, label: , predict: BalanceBeam
id: 1126, acc: 64.03, label: FloorGymnastics, predict: FloorGymnastics
id: 1126, acc: 33.93, label: , predict: Punch
id: 1126, acc: 73.36, label: , predict: FloorGymnastics
id: 1127, acc: 63.98, label: FloorGymnastics, predict: TennisSwing
id: 1127, acc: 33.90, label: , predict: TrampolineJumping
id: 1127, acc: 73.29, label: , predict: TennisSwing
id: 1128, acc: 64.01, label: FloorGymnastics, predict: FloorGymnastics
id: 1128, acc: 33.95, label: , predict: FloorGymnastics
id: 1128, acc: 73.32, label: , predict: FloorGymnastics
id: 1129, acc: 63.95, label: FloorGymnastics, predict: Rowing
id: 1129, acc: 33.92, label: , predict: MilitaryParade
id: 1129, acc: 73.25, label: , predict: Rowing
id: 1130, acc: 63.98, label: FloorGymnastics, predict: FloorGymnastics
id: 1130, acc: 33.98, label: , predict: FloorGymnastics
id: 1130, acc: 73.27, label: , predict: FloorGymnastics
id: 1131, acc: 63.93, label: FloorGymnastics, predict: TrampolineJumping
id: 1131, acc: 33.95, label: , predict: Punch
id: 1131, acc: 73.21, label: , predict: Skiing
id: 1132, acc: 63.87, label: FloorGymnastics, predict: Rowing
id: 1132, acc: 34.01, label: , predict: FloorGymnastics
id: 1132, acc: 73.14, label: , predict: Rowing
id: 1133, acc: 63.90, label: FloorGymnastics, predict: FloorGymnastics
id: 1133, acc: 33.98, label: , predict: TrampolineJumping
id: 1133, acc: 73.17, label: , predict: FloorGymnastics
id: 1134, acc: 63.84, label: FloorGymnastics, predict: JumpRope
id: 1134, acc: 33.95, label: , predict: JumpRope
id: 1134, acc: 73.10, label: , predict: JumpRope
id: 1135, acc: 63.88, label: FloorGymnastics, predict: FloorGymnastics
id: 1135, acc: 34.01, label: , predict: FloorGymnastics
id: 1135, acc: 73.13, label: , predict: FloorGymnastics
id: 1136, acc: 63.82, label: FloorGymnastics, predict: WalkingWithDog
id: 1136, acc: 34.07, label: , predict: FloorGymnastics
id: 1136, acc: 73.15, label: , predict: FloorGymnastics
id: 1137, acc: 63.76, label: FloorGymnastics, predict: JumpRope
id: 1137, acc: 34.04, label: , predict: JumpRope
id: 1137, acc: 73.09, label: , predict: JumpRope
id: 1138, acc: 63.80, label: FloorGymnastics, predict: FloorGymnastics
id: 1138, acc: 34.01, label: , predict: TrampolineJumping
id: 1138, acc: 73.11, label: , predict: FloorGymnastics
id: 1139, acc: 63.83, label: FloorGymnastics, predict: FloorGymnastics
id: 1139, acc: 34.06, label: , predict: FloorGymnastics
id: 1139, acc: 73.13, label: , predict: FloorGymnastics
id: 1140, acc: 63.86, label: FloorGymnastics, predict: FloorGymnastics
id: 1140, acc: 34.04, label: , predict: TrampolineJumping
id: 1140, acc: 73.16, label: , predict: FloorGymnastics
id: 1141, acc: 63.80, label: FloorGymnastics, predict: Billiards
id: 1141, acc: 34.01, label: , predict: Billiards
id: 1141, acc: 73.09, label: , predict: Billiards
id: 1142, acc: 63.75, label: FloorGymnastics, predict: Billiards
id: 1142, acc: 33.98, label: , predict: Billiards
id: 1142, acc: 73.03, label: , predict: Billiards
id: 1143, acc: 63.69, label: FloorGymnastics, predict: Diving
id: 1143, acc: 33.95, label: , predict: Billiards
id: 1143, acc: 72.97, label: , predict: Billiards
id: 1144, acc: 63.64, label: FloorGymnastics, predict: Billiards
id: 1144, acc: 33.92, label: , predict: Billiards
id: 1144, acc: 72.90, label: , predict: Billiards
id: 1145, acc: 63.58, label: FloorGymnastics, predict: BalanceBeam
id: 1145, acc: 33.89, label: , predict: Punch
id: 1145, acc: 72.84, label: , predict: BalanceBeam
id: 1146, acc: 63.53, label: FloorGymnastics, predict: TrampolineJumping
id: 1146, acc: 33.86, label: , predict: TrampolineJumping
id: 1146, acc: 72.86, label: , predict: FloorGymnastics
id: 1147, acc: 63.56, label: FloorGymnastics, predict: FloorGymnastics
id: 1147, acc: 33.83, label: , predict: Punch
id: 1147, acc: 72.89, label: , predict: FloorGymnastics
id: 1148, acc: 63.50, label: FloorGymnastics, predict: TrampolineJumping
id: 1148, acc: 33.80, label: , predict: Punch
id: 1148, acc: 72.91, label: , predict: FloorGymnastics
id: 1149, acc: 63.45, label: FloorGymnastics, predict: TrampolineJumping
id: 1149, acc: 33.77, label: , predict: Punch
id: 1149, acc: 72.85, label: , predict: BalanceBeam
id: 1150, acc: 63.48, label: FloorGymnastics, predict: FloorGymnastics
id: 1150, acc: 33.74, label: , predict: Punch
id: 1150, acc: 72.78, label: , predict: JavelinThrow
id: 1151, acc: 63.42, label: FloorGymnastics, predict: TrampolineJumping
id: 1151, acc: 33.71, label: , predict: TrampolineJumping
id: 1151, acc: 72.81, label: , predict: FloorGymnastics
id: 1152, acc: 63.45, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1152, acc: 33.68, label: , predict: MilitaryParade
id: 1152, acc: 72.83, label: , predict: FrisbeeCatch
id: 1153, acc: 63.49, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1153, acc: 33.65, label: , predict: MilitaryParade
id: 1153, acc: 72.85, label: , predict: FrisbeeCatch
id: 1154, acc: 63.52, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1154, acc: 33.62, label: , predict: MilitaryParade
id: 1154, acc: 72.88, label: , predict: FrisbeeCatch
id: 1155, acc: 63.55, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1155, acc: 33.59, label: , predict: MilitaryParade
id: 1155, acc: 72.90, label: , predict: FrisbeeCatch
id: 1156, acc: 63.58, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1156, acc: 33.65, label: , predict: FrisbeeCatch
id: 1156, acc: 72.92, label: , predict: FrisbeeCatch
id: 1157, acc: 63.61, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1157, acc: 33.62, label: , predict: MilitaryParade
id: 1157, acc: 72.95, label: , predict: FrisbeeCatch
id: 1158, acc: 63.64, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1158, acc: 33.68, label: , predict: FrisbeeCatch
id: 1158, acc: 72.97, label: , predict: FrisbeeCatch
id: 1159, acc: 63.68, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1159, acc: 33.74, label: , predict: FrisbeeCatch
id: 1159, acc: 72.99, label: , predict: FrisbeeCatch
id: 1160, acc: 63.71, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1160, acc: 33.71, label: , predict: WalkingWithDog
id: 1160, acc: 73.02, label: , predict: FrisbeeCatch
id: 1161, acc: 63.74, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1161, acc: 33.68, label: , predict: WalkingWithDog
id: 1161, acc: 73.04, label: , predict: FrisbeeCatch
id: 1162, acc: 63.77, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1162, acc: 33.73, label: , predict: FrisbeeCatch
id: 1162, acc: 73.06, label: , predict: FrisbeeCatch
id: 1163, acc: 63.80, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1163, acc: 33.71, label: , predict: MilitaryParade
id: 1163, acc: 73.09, label: , predict: FrisbeeCatch
id: 1164, acc: 63.83, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1164, acc: 33.68, label: , predict: MilitaryParade
id: 1164, acc: 73.11, label: , predict: FrisbeeCatch
id: 1165, acc: 63.86, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1165, acc: 33.65, label: , predict: Shotput
id: 1165, acc: 73.13, label: , predict: FrisbeeCatch
id: 1166, acc: 63.89, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1166, acc: 33.62, label: , predict: BandMarching
id: 1166, acc: 73.16, label: , predict: FrisbeeCatch
id: 1167, acc: 63.92, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1167, acc: 33.68, label: , predict: FrisbeeCatch
id: 1167, acc: 73.18, label: , predict: FrisbeeCatch
id: 1168, acc: 63.96, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1168, acc: 33.65, label: , predict: CricketBowling
id: 1168, acc: 73.20, label: , predict: FrisbeeCatch
id: 1169, acc: 63.99, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1169, acc: 33.62, label: , predict: VolleyballSpiking
id: 1169, acc: 73.22, label: , predict: FrisbeeCatch
id: 1170, acc: 64.02, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1170, acc: 33.68, label: , predict: FrisbeeCatch
id: 1170, acc: 73.25, label: , predict: FrisbeeCatch
id: 1171, acc: 64.05, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1171, acc: 33.73, label: , predict: FrisbeeCatch
id: 1171, acc: 73.27, label: , predict: FrisbeeCatch
id: 1172, acc: 64.08, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1172, acc: 33.79, label: , predict: FrisbeeCatch
id: 1172, acc: 73.29, label: , predict: FrisbeeCatch
id: 1173, acc: 64.02, label: FrisbeeCatch, predict: Shotput
id: 1173, acc: 33.76, label: , predict: Punch
id: 1173, acc: 73.32, label: , predict: FrisbeeCatch
id: 1174, acc: 64.05, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1174, acc: 33.73, label: , predict: BasketballDunk
id: 1174, acc: 73.34, label: , predict: FrisbeeCatch
id: 1175, acc: 64.09, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1175, acc: 33.70, label: , predict: Shotput
id: 1175, acc: 73.36, label: , predict: FrisbeeCatch
id: 1176, acc: 64.03, label: FrisbeeCatch, predict: IceDancing
id: 1176, acc: 33.67, label: , predict: IceDancing
id: 1176, acc: 73.38, label: , predict: FrisbeeCatch
id: 1177, acc: 64.06, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1177, acc: 33.73, label: , predict: FrisbeeCatch
id: 1177, acc: 73.41, label: , predict: FrisbeeCatch
id: 1178, acc: 64.09, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1178, acc: 33.70, label: , predict: MilitaryParade
id: 1178, acc: 73.43, label: , predict: FrisbeeCatch
id: 1179, acc: 64.12, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1179, acc: 33.76, label: , predict: FrisbeeCatch
id: 1179, acc: 73.45, label: , predict: FrisbeeCatch
id: 1180, acc: 64.15, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1180, acc: 33.81, label: , predict: FrisbeeCatch
id: 1180, acc: 73.47, label: , predict: FrisbeeCatch
id: 1181, acc: 64.18, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1181, acc: 33.78, label: , predict: MilitaryParade
id: 1181, acc: 73.50, label: , predict: FrisbeeCatch
id: 1182, acc: 64.21, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1182, acc: 33.76, label: , predict: MilitaryParade
id: 1182, acc: 73.52, label: , predict: FrisbeeCatch
id: 1183, acc: 64.24, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1183, acc: 33.81, label: , predict: FrisbeeCatch
id: 1183, acc: 73.54, label: , predict: FrisbeeCatch
id: 1184, acc: 64.27, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1184, acc: 33.78, label: , predict: MilitaryParade
id: 1184, acc: 73.56, label: , predict: FrisbeeCatch
id: 1185, acc: 64.30, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1185, acc: 33.76, label: , predict: JavelinThrow
id: 1185, acc: 73.59, label: , predict: FrisbeeCatch
id: 1186, acc: 64.33, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1186, acc: 33.73, label: , predict: SoccerJuggling
id: 1186, acc: 73.61, label: , predict: FrisbeeCatch
id: 1187, acc: 64.36, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1187, acc: 33.78, label: , predict: FrisbeeCatch
id: 1187, acc: 73.63, label: , predict: FrisbeeCatch
id: 1188, acc: 64.39, label: FrisbeeCatch, predict: FrisbeeCatch
id: 1188, acc: 33.75, label: , predict: Swing
id: 1188, acc: 73.65, label: , predict: FrisbeeCatch
id: 1189, acc: 64.42, label: FrontCrawl, predict: FrontCrawl
id: 1189, acc: 33.73, label: , predict: Billiards
id: 1189, acc: 73.68, label: , predict: FrontCrawl
id: 1190, acc: 64.45, label: FrontCrawl, predict: FrontCrawl
id: 1190, acc: 33.70, label: , predict: MilitaryParade
id: 1190, acc: 73.70, label: , predict: FrontCrawl
id: 1191, acc: 64.48, label: FrontCrawl, predict: FrontCrawl
id: 1191, acc: 33.67, label: , predict: CricketShot
id: 1191, acc: 73.72, label: , predict: FrontCrawl
id: 1192, acc: 64.51, label: FrontCrawl, predict: FrontCrawl
id: 1192, acc: 33.64, label: , predict: CricketShot
id: 1192, acc: 73.74, label: , predict: FrontCrawl
id: 1193, acc: 64.54, label: FrontCrawl, predict: FrontCrawl
id: 1193, acc: 33.70, label: , predict: FrontCrawl
id: 1193, acc: 73.68, label: , predict: BreastStroke
id: 1194, acc: 64.57, label: FrontCrawl, predict: FrontCrawl
id: 1194, acc: 33.75, label: , predict: FrontCrawl
id: 1194, acc: 73.70, label: , predict: FrontCrawl
id: 1195, acc: 64.60, label: FrontCrawl, predict: FrontCrawl
id: 1195, acc: 33.81, label: , predict: FrontCrawl
id: 1195, acc: 73.72, label: , predict: FrontCrawl
id: 1196, acc: 64.63, label: FrontCrawl, predict: FrontCrawl
id: 1196, acc: 33.86, label: , predict: FrontCrawl
id: 1196, acc: 73.75, label: , predict: FrontCrawl
id: 1197, acc: 64.66, label: FrontCrawl, predict: FrontCrawl
id: 1197, acc: 33.83, label: , predict: Billiards
id: 1197, acc: 73.77, label: , predict: FrontCrawl
id: 1198, acc: 64.69, label: FrontCrawl, predict: FrontCrawl
id: 1198, acc: 33.81, label: , predict: Billiards
id: 1198, acc: 73.79, label: , predict: FrontCrawl
id: 1199, acc: 64.72, label: FrontCrawl, predict: FrontCrawl
id: 1199, acc: 33.78, label: , predict: Billiards
id: 1199, acc: 73.81, label: , predict: FrontCrawl
id: 1200, acc: 64.75, label: FrontCrawl, predict: FrontCrawl
id: 1200, acc: 33.75, label: , predict: Billiards
id: 1200, acc: 73.75, label: , predict: BreastStroke
id: 1201, acc: 64.78, label: FrontCrawl, predict: FrontCrawl
id: 1201, acc: 33.72, label: , predict: Billiards
id: 1201, acc: 73.77, label: , predict: FrontCrawl
id: 1202, acc: 64.81, label: FrontCrawl, predict: FrontCrawl
id: 1202, acc: 33.69, label: , predict: Billiards
id: 1202, acc: 73.79, label: , predict: FrontCrawl
id: 1203, acc: 64.84, label: FrontCrawl, predict: FrontCrawl
id: 1203, acc: 33.75, label: , predict: FrontCrawl
id: 1203, acc: 73.82, label: , predict: FrontCrawl
id: 1204, acc: 64.87, label: FrontCrawl, predict: FrontCrawl
id: 1204, acc: 33.80, label: , predict: FrontCrawl
id: 1204, acc: 73.84, label: , predict: FrontCrawl
id: 1205, acc: 64.90, label: FrontCrawl, predict: FrontCrawl
id: 1205, acc: 33.78, label: , predict: CricketBowling
id: 1205, acc: 73.86, label: , predict: FrontCrawl
id: 1206, acc: 64.93, label: FrontCrawl, predict: FrontCrawl
id: 1206, acc: 33.75, label: , predict: CricketShot
id: 1206, acc: 73.88, label: , predict: FrontCrawl
id: 1207, acc: 64.95, label: FrontCrawl, predict: FrontCrawl
id: 1207, acc: 33.72, label: , predict: Billiards
id: 1207, acc: 73.90, label: , predict: FrontCrawl
id: 1208, acc: 64.98, label: FrontCrawl, predict: FrontCrawl
id: 1208, acc: 33.69, label: , predict: MilitaryParade
id: 1208, acc: 73.84, label: , predict: Surfing
id: 1209, acc: 65.01, label: FrontCrawl, predict: FrontCrawl
id: 1209, acc: 33.75, label: , predict: FrontCrawl
id: 1209, acc: 73.86, label: , predict: FrontCrawl
id: 1210, acc: 65.04, label: FrontCrawl, predict: FrontCrawl
id: 1210, acc: 33.80, label: , predict: FrontCrawl
id: 1210, acc: 73.88, label: , predict: FrontCrawl
id: 1211, acc: 65.07, label: FrontCrawl, predict: FrontCrawl
id: 1211, acc: 33.86, label: , predict: FrontCrawl
id: 1211, acc: 73.91, label: , predict: FrontCrawl
id: 1212, acc: 65.10, label: FrontCrawl, predict: FrontCrawl
id: 1212, acc: 33.83, label: , predict: MilitaryParade
id: 1212, acc: 73.93, label: , predict: FrontCrawl
id: 1213, acc: 65.13, label: FrontCrawl, predict: FrontCrawl
id: 1213, acc: 33.80, label: , predict: MilitaryParade
id: 1213, acc: 73.95, label: , predict: FrontCrawl
id: 1214, acc: 65.07, label: FrontCrawl, predict: Bowling
id: 1214, acc: 33.77, label: , predict: Bowling
id: 1214, acc: 73.97, label: , predict: FrontCrawl
id: 1215, acc: 65.10, label: FrontCrawl, predict: FrontCrawl
id: 1215, acc: 33.74, label: , predict: Bowling
id: 1215, acc: 73.91, label: , predict: BreastStroke
id: 1216, acc: 65.13, label: FrontCrawl, predict: FrontCrawl
id: 1216, acc: 33.72, label: , predict: MilitaryParade
id: 1216, acc: 73.93, label: , predict: FrontCrawl
id: 1217, acc: 65.08, label: FrontCrawl, predict: Diving
id: 1217, acc: 33.69, label: , predict: Punch
id: 1217, acc: 73.87, label: , predict: Diving
id: 1218, acc: 65.11, label: FrontCrawl, predict: FrontCrawl
id: 1218, acc: 33.66, label: , predict: MilitaryParade
id: 1218, acc: 73.81, label: , predict: BreastStroke
id: 1219, acc: 65.14, label: FrontCrawl, predict: FrontCrawl
id: 1219, acc: 33.63, label: , predict: Billiards
id: 1219, acc: 73.83, label: , predict: FrontCrawl
id: 1220, acc: 65.16, label: FrontCrawl, predict: FrontCrawl
id: 1220, acc: 33.61, label: , predict: IceDancing
id: 1220, acc: 73.77, label: , predict: Surfing
id: 1221, acc: 65.19, label: FrontCrawl, predict: FrontCrawl
id: 1221, acc: 33.58, label: , predict: TrampolineJumping
id: 1221, acc: 73.79, label: , predict: FrontCrawl
id: 1222, acc: 65.22, label: FrontCrawl, predict: FrontCrawl
id: 1222, acc: 33.63, label: , predict: FrontCrawl
id: 1222, acc: 73.81, label: , predict: FrontCrawl
id: 1223, acc: 65.17, label: FrontCrawl, predict: TrampolineJumping
id: 1223, acc: 33.61, label: , predict: TrampolineJumping
id: 1223, acc: 73.75, label: , predict: SkyDiving
id: 1224, acc: 65.20, label: FrontCrawl, predict: FrontCrawl
id: 1224, acc: 33.66, label: , predict: FrontCrawl
id: 1224, acc: 73.77, label: , predict: FrontCrawl
id: 1225, acc: 65.22, label: FrontCrawl, predict: FrontCrawl
id: 1225, acc: 33.63, label: , predict: IceDancing
id: 1225, acc: 73.71, label: , predict: Surfing
id: 1226, acc: 65.25, label: GolfSwing, predict: GolfSwing
id: 1226, acc: 33.61, label: , predict: CricketBowling
id: 1226, acc: 73.74, label: , predict: GolfSwing
id: 1227, acc: 65.28, label: GolfSwing, predict: GolfSwing
id: 1227, acc: 33.58, label: , predict: CricketBowling
id: 1227, acc: 73.76, label: , predict: GolfSwing
id: 1228, acc: 65.31, label: GolfSwing, predict: GolfSwing
id: 1228, acc: 33.55, label: , predict: MilitaryParade
id: 1228, acc: 73.78, label: , predict: GolfSwing
id: 1229, acc: 65.34, label: GolfSwing, predict: GolfSwing
id: 1229, acc: 33.52, label: , predict: MilitaryParade
id: 1229, acc: 73.80, label: , predict: GolfSwing
id: 1230, acc: 65.37, label: GolfSwing, predict: GolfSwing
id: 1230, acc: 33.50, label: , predict: CricketBowling
id: 1230, acc: 73.82, label: , predict: GolfSwing
id: 1231, acc: 65.39, label: GolfSwing, predict: GolfSwing
id: 1231, acc: 33.47, label: , predict: MilitaryParade
id: 1231, acc: 73.84, label: , predict: GolfSwing
id: 1232, acc: 65.42, label: GolfSwing, predict: GolfSwing
id: 1232, acc: 33.44, label: , predict: TrampolineJumping
id: 1232, acc: 73.86, label: , predict: GolfSwing
id: 1233, acc: 65.37, label: GolfSwing, predict: ThrowDiscus
id: 1233, acc: 33.41, label: , predict: FieldHockeyPenalty
id: 1233, acc: 73.80, label: , predict: Shotput
id: 1234, acc: 65.32, label: GolfSwing, predict: TennisSwing
id: 1234, acc: 33.39, label: , predict: Basketball
id: 1234, acc: 73.74, label: , predict: TennisSwing
id: 1235, acc: 65.26, label: GolfSwing, predict: ThrowDiscus
id: 1235, acc: 33.36, label: , predict: CricketShot
id: 1235, acc: 73.68, label: , predict: Shotput
id: 1236, acc: 65.21, label: GolfSwing, predict: WritingOnBoard
id: 1236, acc: 33.33, label: , predict: WritingOnBoard
id: 1236, acc: 73.62, label: , predict: WritingOnBoard
id: 1237, acc: 65.16, label: GolfSwing, predict: WritingOnBoard
id: 1237, acc: 33.31, label: , predict: WritingOnBoard
id: 1237, acc: 73.65, label: , predict: GolfSwing
id: 1238, acc: 65.11, label: GolfSwing, predict: TrampolineJumping
id: 1238, acc: 33.36, label: , predict: GolfSwing
id: 1238, acc: 73.67, label: , predict: GolfSwing
id: 1239, acc: 65.05, label: GolfSwing, predict: TrampolineJumping
id: 1239, acc: 33.41, label: , predict: GolfSwing
id: 1239, acc: 73.69, label: , predict: GolfSwing
id: 1240, acc: 65.08, label: GolfSwing, predict: GolfSwing
id: 1240, acc: 33.39, label: , predict: MilitaryParade
id: 1240, acc: 73.71, label: , predict: GolfSwing
id: 1241, acc: 65.03, label: GolfSwing, predict: TrampolineJumping
id: 1241, acc: 33.36, label: , predict: TrampolineJumping
id: 1241, acc: 73.73, label: , predict: GolfSwing
id: 1242, acc: 64.98, label: GolfSwing, predict: TrampolineJumping
id: 1242, acc: 33.33, label: , predict: WritingOnBoard
id: 1242, acc: 73.75, label: , predict: GolfSwing
id: 1243, acc: 65.00, label: GolfSwing, predict: GolfSwing
id: 1243, acc: 33.31, label: , predict: CricketBowling
id: 1243, acc: 73.69, label: , predict: FrisbeeCatch
id: 1244, acc: 65.03, label: GolfSwing, predict: GolfSwing
id: 1244, acc: 33.28, label: , predict: TrampolineJumping
